,pred,gt,path,Leven_distance
31249,ー一ないの定,ーーないの定,75_train_00705.png,0.167
31250,きしえにこ2,るにくマこコ,75_train_00714.png,0.833
31251,が稿6団性,優稿G団せ,75_train_00729.png,0.600
31252,てのcシとく,てのrジとぐ,75_train_00731.png,0.500
31253,相ゆルあt隊,楕のたあt隊,75_train_00736.png,0.500
31254,約知う,物モう,75_train_00738.png,0.667
31255,当追き施治年ら,当退き権治年ら,75_train_00744.png,0.286
31256,え候子Jの,え候子の,75_train_00752.png,0.200
31257,は中たク,は特たヤ,75_train_00755.png,0.500
31258,と没キだyし,と没年だyし,75_train_00768.png,0.167
31259,けrにれー,けmにれー,75_train_00770.png,0.200
31260,00I8V,00l8V,75_train_00771.png,0.200
31261,っ場地先,o場地光,75_train_00773.png,0.500
31262,うALWBm,2ALW11m,75_train_00777.png,0.429
31263,由働ル及お年,曲働ル及お年,75_train_00779.png,0.167
31264,0ー2,Oー2,75_train_00780.png,0.333
31265,9さフ賀の和,9すフ頭の施,75_train_00785.png,0.500
31266,地国オr,般専の8,75_train_00788.png,1.000
31267,高のI原間3,高のN原間3,75_train_00791.png,0.167
31268,5つト1代理,5つトエメ代程,75_train_00803.png,0.429
31269,業は名正ウ,拠数をル正フ,75_train_00806.png,0.833
31270,くう進てデ,く飼て黄,75_train_00808.png,0.600
31271,a成にる,計ト成仏る,75_train_00810.png,0.600
31272,が9Rテ年ン,援9Aアい味,75_train_00814.png,0.833
31273,戦輪東に線ン年,戦論東に練ン年,75_train_00816.png,0.286
31274,ン前跡ンミ球,ン前勤ンミ砂,75_train_00819.png,0.333
31275,C494O04,0494004,75_train_00821.png,0.286
31276,ーン事病,一ン事病,75_train_00822.png,0.250
31277,g0た雄ア,g0た縦ア,75_train_00828.png,0.200
31278,戦る南ヨ決ア,載る南ヨッ演ア,75_train_00846.png,0.429
31279,演る,終る,75_train_00855.png,0.500
31280,得北とキるレず,月たと手るPア,75_train_00858.png,0.714
31281,うよ便予け戦,のは便7け戦,75_train_00859.png,0.500
31282,楽I0消さ,楽10消さ,75_train_00860.png,0.200
31283,電石かすC,電石なこ時っ動,75_train_00861.png,0.714
31284,はF行,はI行,75_train_00867.png,0.333
31285,3が運ニ台重は,3が選ニ台盟は,75_train_00868.png,0.286
31286,手基ヒ,手基ピ,75_train_00876.png,0.333
31287,トラベソで2,トラベソて2,75_train_00878.png,0.167
31288,こ目,こョ,75_train_00884.png,0.500
31289,学はスがgて,歯小はど文徹飯,75_train_00886.png,0.857
31290,事足ト,義伐,75_train_00889.png,1.000
31291,よ挙ー裁キた,よ挙ー敷キた,75_train_00898.png,0.167
31292,ドでう東,Jき模っ図,75_train_00901.png,1.000
31293,た病発行び科,た病発行ぴ科,75_train_00903.png,0.167
31294,0支第ャ,レー生楽舗,75_train_00906.png,1.000
31295,忠朝tをらンし,庭朝tをらンし,75_train_00911.png,0.143
31296,平フわ部本さて,却マる受本あ年,75_train_00913.png,0.857
31297,リで種L思本,リで枚L思本,75_train_00922.png,0.167
31298,相セテ持,還2ロとタo柿,75_train_00924.png,1.000
31299,大塩ォが与地軍,大虐ォが与地軍,75_train_00926.png,0.143
31300,のと著は,のと整は,75_train_00930.png,0.250
31301,にズし,にズり,75_train_00945.png,0.333
31302,主タ決カロにあ,年ク央カこにお,75_train_00949.png,0.714
31303,サ年死会過ラ,の年列会最幸,75_train_00950.png,0.667
31304,4bら基,谷っ連,75_train_00952.png,1.000
31305,の3ルナにに,のけ9ルナにに,75_train_00954.png,0.286
31306,立0父せん,立0尖せん,75_train_00956.png,0.200
31307,ニっつ以たア,ーっしつ以たア,75_train_00974.png,0.286
31308,地シ文一追争れ,地シXー追争れ,75_train_00976.png,0.286
31309,位へトでのえの,ゼへトでのえの,75_train_00982.png,0.143
31310,ては成新,ては最椎,75_train_00987.png,0.500
31311,辰真理リO,反旗理リ0,75_train_00996.png,0.600
31312,会国,会自S,75_train_00997.png,0.667
31313,クけを野ーb,クけをー野ー上,75_train_00998.png,0.286
31314,拠実ラ載バで,拠実ラ撮バで,75_train_01002.png,0.167
31315,io31kA7,Io31kA7,75_train_01007.png,0.143
31316,競か9,競かi9,75_train_01008.png,0.250
31317,言ヒ準おちフす,言と降はち7す,75_train_01011.png,0.571
31318,ジ3な界8Lに,ジ3な界8しに,75_train_01012.png,0.143
31319,のけこ電界市用,のけこ寵契市用,75_train_01013.png,0.286
31320,の近結た島A,の近結た島結,75_train_01014.png,0.167
31321,ス1用トお,ス1月トヵ,75_train_01015.png,0.400
31322,Iて0なは,1て0なは,75_train_01024.png,0.200
31323,に長,に畏,75_train_01026.png,0.500
31324,も国ま代っ編グ,も旦ま代っ編グ,75_train_01027.png,0.143
31325,を野ろ貢ッ年ー,た照ろ責ッ年ィ,75_train_01040.png,0.571
31326,81C8O,81C80,75_train_01041.png,0.200
31327,両こ市れ長,両こ市れ度,75_train_01044.png,0.200
31328,6大態神にス刊,G大韓神にス刊,75_train_01046.png,0.286
31329,2あm,はm,75_train_01051.png,0.667
31330,イを一事,イをー事,75_train_01057.png,0.250
31331,といにイ,といにィ,75_train_01060.png,0.250
31332,採用か特上相損,採用か特上粗撹,75_train_01062.png,0.286
31333,たTは地島,た丁は地島,75_train_01065.png,0.200
31334,とト6れれはー,と程8れれはー,75_train_01069.png,0.286
31335,押つルれ有,無つルれ有,75_train_01082.png,0.200
31336,れ艦おX3一,れ艦おX3ー,75_train_01085.png,0.167
31337,際6がー側,で6が一側,75_train_01093.png,0.400
31338,部リ多の,都リ多の,75_train_01102.png,0.250
31339,のンカタ九ー,のレカタ九ー,75_train_01103.png,0.167
31340,ブら川5砲に,ブっ川5確に,75_train_01107.png,0.333
31341,メ味イ工D介経,メ味ィ江0介経,75_train_01108.png,0.429
31342,築o営ブーなに,築o営フーなに,75_train_01110.png,0.143
31343,後稿エ骨,従稿は同,75_train_01122.png,0.750
31344,のらテ楽に1を,のらテ単に1を,75_train_01124.png,0.143
31345,挙構てるが列宗,挙構てるか列錦,75_train_01135.png,0.286
31346,た庫複ン,た庫復ン,75_train_01138.png,0.250
31347,法入ト水ッ史長,法入ト氷ッ史隻,75_train_01141.png,0.286
31348,R力学電,Rカ学電,75_train_01145.png,0.250
31349,口ーじ,トーじ,75_train_01147.png,0.333
31350,ル依コ2をLは,ル依コ2をlは,75_train_01150.png,0.143
31351,る全フ学共,て全フ争央,75_train_01151.png,0.600
31352,校筋ペ宿トに,校筋ペ痛nトに,75_train_01154.png,0.286
31353,成載,戯,75_train_01159.png,1.000
31354,よ次ンズn,よ次ンズnn,75_train_01162.png,0.167
31355,くxる,くッる,75_train_01172.png,0.333
31356,の両に案o,の両に薬o,75_train_01177.png,0.200
31357,た月たOあブで,ドににわあ7で,75_train_01179.png,0.714
31358,者い乱さ誌ェr,強い乱さ誌ェr,75_train_01196.png,0.143
31359,18AI0,18A10,75_train_01198.png,0.200
31360,舗の眼,編の最,75_train_01201.png,0.667
31361,7611V9S,7611V7S,75_train_01215.png,0.143
31362,押な第バとを,押な第ハどスを,75_train_01216.png,0.429
31363,が最なえのし高,が差なスのし自,75_train_01218.png,0.429
31364,ド界在ーし,ト界在ーし,75_train_01220.png,0.200
31365,大かスて殺,大かスに殺,75_train_01231.png,0.200
31366,的バす共ント,的ハす共ント,75_train_01234.png,0.167
31367,スソい供,スソい視,75_train_01243.png,0.250
31368,内万考が半m,内万考が半n,75_train_01249.png,0.167
31369,ド作もみに人,的件もみに人,75_train_01252.png,0.333
31370,ーたる判,一たる判,75_train_01253.png,0.250
31371,ら図48発を,ら圀48発を,75_train_01258.png,0.167
31372,承しで時レあサ,おし存時レあサ,75_train_01260.png,0.286
31373,さP教ら最ス,さL教ら員ス,75_train_01266.png,0.333
31374,ャニな名支ブ使,ャ二な名支プ使,75_train_01270.png,0.286
31375,0に余石,o1に余石,75_train_01284.png,0.400
31376,達第たン周タを,連第たン周タを,75_train_01285.png,0.143
31377,i9f,iD8,75_train_01286.png,0.667
31378,の動て第1,の動で3バ,75_train_01287.png,0.600
31379,てに主立ど,てAにま立ビ,75_train_01312.png,0.500
31380,アュる行てあと,ャ虫るこをあで,75_train_01314.png,0.714
31381,いしにニー年,いしに二ー年,75_train_01315.png,0.167
31382,騎悼マ以よ,特伸マ加るよ,75_train_01318.png,0.667
31383,にボャ,にボヤ,75_train_01320.png,0.333
31384,県Iあ落2,業1車す偽,75_train_01322.png,1.000
31385,シ時戦,ジ時戦,75_train_01323.png,0.333
31386,ででリミ,でて代らル,75_train_01326.png,0.800
31387,ッしニビジボン,ッじコビジポン,75_train_01338.png,0.429
31388,うれも修合編,うれも修吉高,75_train_01343.png,0.333
31389,体輸ツ少ブし,体輪ツ少ブし,75_train_01345.png,0.167
31390,s書,s害,75_train_01346.png,0.500
31391,LAyV97,LAxV97,75_train_01355.png,0.167
31392,る権せるべ加,る権せるス加,75_train_01362.png,0.167
31393,は判藤,は判頼,75_train_01364.png,0.333
31394,和舗高ぞンAー,和舗高そンAー,75_train_01365.png,0.143
31395,距府撃デ側し賞,距符撃テ側じ賞,75_train_01367.png,0.429
31396,幡な演a書ン,幅な演a書ン,75_train_01370.png,0.167
31397,n常ニヶジ,n常二ヶジ,75_train_01381.png,0.200
31398,の機ルあで,の橋ルあで,75_train_01385.png,0.200
31399,業電に岸ら前前,業電に岸ら市前,75_train_01391.png,0.143
31400,都制9ピコ偉各,都棚Pピコ偉各,75_train_01393.png,0.286
31401,なり於ン順,なり於ン頃,75_train_01395.png,0.200
31402,かににャn,かにャn,75_train_01399.png,0.200
31403,ス連ンれ,リ次るJ,75_train_01404.png,1.000
31404,ク表復が,タま復が,75_train_01417.png,0.500
31405,の節亮井るニを,の範兗井るニを,75_train_01419.png,0.286
31406,伝ル島を事た築,こル見を市た場,75_train_01427.png,0.571
31407,第てり日,韓とのに同,75_train_01437.png,1.000
31408,援にスカグ管,接にスカグ音,75_train_01438.png,0.333
31409,のさア砂,のさて砂,75_train_01440.png,0.250
31410,学iたりド書ー,学iたりト書ー,75_train_01442.png,0.143
31411,でー置,でー旅,75_train_01448.png,0.333
31412,の本尾製,の学尾製,75_train_01455.png,0.250
31413,競らリはブトマ,殿らリはプトマ,75_train_01460.png,0.286
31414,けのがデ語,けのがテ語,75_train_01461.png,0.200
31415,政復のタ,政復めタ,75_train_01463.png,0.250
31416,と山の行て,と山の行で,75_train_01475.png,0.200
31417,も加,も如,75_train_01484.png,0.500
31418,福る,橋る,75_train_01486.png,0.500
31419,nルを目ん資京,mルを目ん資京,75_train_01487.png,0.143
31420,の営なえ議,の営なえ諸,75_train_01499.png,0.200
31421,iム,近ム,75_train_01501.png,0.500
31422,MリiOU87,y13CuB7,75_train_01506.png,0.857
31423,に年頼人え合,ドス年頼人え合,75_train_01507.png,0.286
31424,ーはy年住見士,ーはy年住見董,75_train_01510.png,0.143
31425,988vA11,9B8vaf0,75_train_01511.png,0.571
31426,し広編ア,し応編ア,75_train_01512.png,0.250
31427,ので取生の競,ので取生の録,75_train_01520.png,0.167
31428,9Ii6YC,9li6YC,75_train_01521.png,0.167
31429,バこっス9る,パこっス8ん,75_train_01522.png,0.500
31430,にU,にラU,75_train_01526.png,0.333
31431,股たイ業,敗Aイ的,75_train_01527.png,0.750
31432,時で,特ち,75_train_01528.png,1.000
31433,2ト,2ド,79_train_04046.png,0.500
31434,ッなら都み生,タは信年ァ住,75_train_01569.png,1.000
31435,教ハ野A部レ,教ハ野A部運し,75_train_01570.png,0.286
31436,りリ竹,ゆリ竹,75_train_01572.png,0.333
31437,ン場国なに,ソ場詞なた,75_train_01591.png,0.600
31438,R9918s0,R9918a0,75_train_01593.png,0.143
31439,へじI,ヘじI,75_train_01595.png,0.333
31440,cにズ広人,oにズ滋人,75_train_01606.png,0.400
31441,はムー,はーー,75_train_01617.png,0.333
31442,チて5た東フ,デて5た寒フ,75_train_01618.png,0.333
31443,画暖も,就来も,75_train_01626.png,0.667
31444,時こ賞合,時こ宮合,75_train_01627.png,0.250
31445,りは切終で,りは初終で,75_train_01628.png,0.200
31446,デ曜筆院,デ曜篁院,75_train_01630.png,0.250
31447,こ名t生,こ名tt生,75_train_01631.png,0.200
31448,か場器ハヘ俳ス,ウ場品親長博ス,75_train_01632.png,0.714
31449,ーセピ界,一セピ界,75_train_01643.png,0.250
31450,ッあ飛にっ,うあ飛にっ,75_train_01644.png,0.200
31451,3ははた紀り本,3ははた紀D本,75_train_01652.png,0.143
31452,後官き,書ぶ開,75_train_01654.png,1.000
31453,a9h,rAh,75_train_01656.png,0.667
31454,入5,入ち,75_train_01661.png,0.500
31455,質本発ーで与年,質本発一で与年,75_train_01665.png,0.143
31456,化市川県州は,化市川県州ば,75_train_01670.png,0.167
31457,びン係,び3を,75_train_01671.png,0.667
31458,し絵ろ,しー絵ろ,75_train_01673.png,0.250
31459,年利ン同タ,年利1ン同タ,75_train_01675.png,0.167
31460,タ7で,夕7て,75_train_01677.png,0.667
31461,飢,帆,75_train_01691.png,1.000
31462,iにち,ロにち,75_train_01693.png,0.333
31463,カ格のいーー,カ格のいにラ,75_train_01697.png,0.333
31464,民いとキ北語,民いとキ北謡,75_train_01703.png,0.167
31465,る決と爵高,る決と住部,75_train_01706.png,0.400
31466,スツー,スツ一,75_train_01707.png,0.333
31467,響手向,書手向,75_train_01711.png,0.333
31468,南リア食,南リカ食,75_train_01720.png,0.250
31469,さ9がメア,さリさiも褐,75_train_01737.png,0.833
31470,なュ航未がろ世,なュ続未がろ世,75_train_01739.png,0.143
31471,画滝,画湾,75_train_01750.png,0.500
31472,題け艦まはて海,題け艦まはて毎,75_train_01751.png,0.143
31473,たドう1者プ,たドうi者プ,75_train_01754.png,0.167
31474,教ンa打バ,教シa事高,75_train_01757.png,0.600
31475,近寺全川店戦高,グ守全川居戦高,75_train_01760.png,0.429
31476,に年し土らー,量主虫ホのがン,75_train_01765.png,1.000
31477,しベいた,しべいた,75_train_01772.png,0.250
31478,ンにすO,ンにす0,75_train_01773.png,0.250
31479,内0す境教,内Oす境教,75_train_01777.png,0.200
31480,ドボとネは,トボとネは,75_train_01785.png,0.200
31481,n2h1T41,m2htT41,75_train_01787.png,0.286
31482,防区,防巡,75_train_01792.png,0.500
31483,誠ドア2畿,誠ドア2懺,75_train_01798.png,0.200
31484,あ使よ優ム月,あ長は陽ムう世,75_train_01801.png,0.714
31485,ル伊込の,ル引込の,75_train_01812.png,0.250
31486,よhたあ,さ直用る,75_train_01816.png,1.000
31487,t時道のセ表を,t時道のセ療を,75_train_01835.png,0.143
31488,5ド製モ小傷,3ド業や小得,75_train_01843.png,0.667
31489,名に,各に,75_train_01847.png,0.500
31490,力1にイ2選,カ1にイ2選,75_train_01849.png,0.167
31491,0然実羽に椎ー,0然実珂に構ー,75_train_01851.png,0.286
31492,知高旬たら軍,知高句たら軍,75_train_01857.png,0.167
31493,桐そ中を局で,組マ中を局で,75_train_01860.png,0.333
31494,歌み車野通でグ,獣み車野通でク,75_train_01862.png,0.286
31495,欠1ら鉄競,欠1ら鉄班,75_train_01868.png,0.200
31496,Lス日し,しス日ン医,75_train_01869.png,0.600
31497,ロ階S6後政事,口階S6後酸事,75_train_01872.png,0.286
31498,るきタムペ4,るきタムベ4,75_train_01873.png,0.167
31499,章ピ同部リに,章ビ同部リに,75_train_01875.png,0.167
31500,よ映0いh山,よ映0いがの,75_train_01879.png,0.333
31501,ュュ8やル本,クな5ドスあ,75_train_01882.png,1.000
31502,ス日,ス賞,75_train_01892.png,0.500
31503,ジと6氏っう6,ジと6氏っう過,75_train_01893.png,0.143
31504,港る成屋ネを,港る成度ネを,75_train_01894.png,0.167
31505,2BS,2B5,75_train_01896.png,0.333
31506,ー登要iさ植,ー登要1さ植,75_train_01901.png,0.167
31507,ーるィな2ン,ーるのスがれウ,75_train_01902.png,0.714
31508,訓うLでせ定,訓うuでせ定,75_train_01920.png,0.167
31509,団6ややいM,団6ツややいM,75_train_01935.png,0.143
31510,ご,漫,75_train_01939.png,1.000
31511,ッ3価a校展,ッ3価a校属,75_train_01941.png,0.167
31512,ム障,ム陸,75_train_01943.png,0.500
31513,身仕れ批ウた空,品仕れ社ウた空,75_train_01946.png,0.286
31514,プでスに定築,ブでス効こ定築,75_train_01947.png,0.429
31515,ツ行とは2ト,ツ1とは2w,75_train_01948.png,0.333
31516,6l999,6g999,75_train_01949.png,0.200
31517,9570,95i70,75_train_01950.png,0.200
31518,X0X,X0lX,75_train_01952.png,0.250
31519,aす,a力,75_train_01956.png,0.500
31520,た基合魚不,た誰合魚不,75_train_01958.png,0.200
31521,一じ,ーじ,75_train_01962.png,0.500
31522,8らーチ94ム,3らーチ94ム,75_train_01972.png,0.143
31523,男な表てこベ,男な表てこべ,75_train_01973.png,0.167
31524,席U,命た,75_train_01976.png,1.000
31525,ー制高度,2対戸後,75_train_01978.png,1.000
31526,をイにの運,をイにの連,75_train_01986.png,0.200
31527,じ9そ陽,じ9そ戴陽,75_train_01992.png,0.200
31528,西車本分三ま両,関車本分三ま両,75_train_01995.png,0.143
31529,以籍,以轄,75_train_02002.png,0.500
31530,名年,名車,75_train_02003.png,0.500
31531,1デ符よコ,lデ符よコ,75_train_02021.png,0.200
31532,次っのaグ放イ,次ゥのaグ放イ,75_train_02025.png,0.143
31533,テよ房るド移,テよ京9ム,75_train_02027.png,0.667
31534,ズS送がクVシ,ス6成かク典シ,75_train_02039.png,0.714
31535,を開aテ,差開o引,75_train_02043.png,0.750
31536,そたな奈たグ定,そた奈たプ定,75_train_02044.png,0.286
31537,自戸在一,向たはLうp,75_train_02047.png,1.000
31538,図金版,語全原,75_train_02063.png,1.000
31539,い求力ッR,い求力ツP,75_train_02070.png,0.400
31540,日判の,は判の,75_train_02074.png,0.333
31541,地そ星ー受ドの,止そ星ー受ドの,75_train_02079.png,0.143
